GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00088,18:00:00,0,18:07:12,432,00:07:12,432
TIMEEVERY SEAT_1F_RL01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00026,18:00:00,0,18:07:12,432,00:07:12,432
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00358,18:00:00,0,18:07:13,433,00:07:13,433
TIMEEVERY SEAT_1F_RL01 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00028,18:00:00,0,18:07:14,434,00:07:14,434
TIMEEVERY SEAT_1F_RL02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00059,18:00:00,0,18:07:14,434,00:07:14,434
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00440,18:00:00,0,18:07:15,435,00:07:15,435
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00090,18:00:00,0,18:07:16,436,00:07:16,436
TIMEEVERY SEAT_1F_CR10 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00367,18:00:00,0,18:07:16,436,00:07:16,436
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00084,18:00:00,0,18:07:17,437,00:07:17,437
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00398,18:00:00,0,18:07:18,438,00:07:18,438
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00017,18:00:00,0,18:07:18,438,00:07:18,438
TIMEEVERY SEAT_1F_RL02 18:00:00 18:00:00 1 1 3 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00060,18:00:00,0,18:07:19,439,00:07:19,439
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00406,18:00:00,0,18:07:20,440,00:07:20,440
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00085,18:00:00,0,18:07:20,440,00:07:20,440
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00447,18:00:00,0,18:07:21,441,00:07:21,441
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00091,18:00:00,0,18:07:22,442,00:07:22,442
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00025,18:00:00,0,18:07:22,442,00:07:22,442
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00404,18:00:00,0,18:07:23,443,00:07:23,443
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00442,18:00:00,0,18:07:24,444,00:07:24,444
TIMEEVERY SEAT_1F_CR03 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00086,18:00:00,0,18:07:24,444,00:07:24,444
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00049,18:00:00,0,18:07:25,445,00:07:25,445
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00443,18:00:00,0,18:07:26,446,00:07:26,446
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00058,18:00:00,0,18:07:26,446,00:07:26,446
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00024,18:00:00,0,18:07:27,447,00:07:27,447
TIMEEVERY SEAT_1F_CR11 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00402,18:00:00,0,18:07:28,448,00:07:28,448
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00018,18:00:00,0,18:07:29,449,00:07:29,449
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00052,18:00:00,0,18:07:29,449,00:07:29,449
TIMEEVERY SEAT_1F_CR12 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00438,18:00:00,0,18:07:30,450,00:07:30,450
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00019,18:00:00,0,18:07:31,451,00:07:31,451
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00050,18:00:00,0,18:07:31,451,00:07:31,451
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00051,18:00:00,0,18:07:32,452,00:07:32,452
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00022,18:00:00,0,18:07:33,453,00:07:33,453
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00053,18:00:00,0,18:07:33,453,00:07:33,453
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00020,18:00:00,0,18:07:34,454,00:07:34,454
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00016,18:00:00,0,18:07:35,455,00:07:35,455
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00057,18:00:00,0,18:07:35,455,00:07:35,455
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00023,18:00:00,0,18:07:36,456,00:07:36,456
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00056,18:00:00,0,18:07:37,457,00:07:37,457
TIMEEVERY SEAT_1F_CR01 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00021,18:00:00,0,18:07:39,459,00:07:39,459
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00055,18:00:00,0,18:07:40,460,00:07:40,460
TIMEEVERY SEAT_1F_CR02 18:00:00 18:00:00 1 1 10 PLAIN EXIT DOOR_1F_6 ROOT_2F_R06 ROOT_2F_R01 ROOT_2F_R02,ag00054,18:00:00,0,18:07:41,461,00:07:41,461
